id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,pos_src,dist_src,mag_src,pm_src,rv_src,spect_src
1336703,64947.0,,,,,,13.31294542,-40.75937161,88.3822,-236.076,33.872,30.236,10.59,5.858,G5,0.729,-63.03,-22.561,-57.703,-6.506251511e-05,8.415000127e-05,-9.19500579e-06,3.485320957,-0.7113852348,-1.144528745e-06,1.642160899e-07,,,Cen,1,1336703,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
2037013,96115.0,338529.0,,,,,19.54219748,26.39059105,118.9144,1.48,-174.425,-128.8,9.37,3.994,B5,0.39,41.849,-97.957,52.856,-2.801250179e-05,6.774094022e-05,-0.0001486254923,5.116135331,0.4606027048,7.1752425e-09,-8.456362623e-07,,,Vul,1,2037013,,,,,,T,G_R3,HIP,G_R3,HYG,HYG
874794,41413.0,71523.0,3331.0,,,,8.44743302,-29.21563291,337.044,-12.098,5.793,37.0,6.73,-0.908,B9.5 V,-0.031,-175.85,235.822,-164.51,-6.65668921e-06,4.199676485e-05,-1.020746889e-05,2.211532791,-0.5099089868,-5.86527591e-08,2.80852565e-08,,,Pup,1,874794,,,,,,T,G_R3,HIP,G_R3,HYG,T
2238399,102723.0,198141.0,,,,,20.81547205,-20.61896567,86.6294,71.009,-21.353,-37.066,9.06,4.372,K2 III + F/G,0.745,54.497,-60.034,-30.507,-3.88724469e-06,4.865243137e-05,4.95595574e-06,5.449477833,-0.3598688389,3.442613464e-07,-1.035222652e-07,,,Cap,1,2238399,,,,,,T,G_R3,HIP,G_R3,G_R3,T
155625,9609.0,12548.0,,,,,2.05911537,25.20051885,683.6849,4.415,5.647,8.139,8.26,-0.914,K0,1.614,530.884,317.561,291.104,-7.88903066e-06,1.233466409e-05,2.048141263e-05,0.5390751427,0.4398320266,2.1404524e-08,2.73774285e-08,,,Ari,1,155625,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2458963,112836.0,216283.0,,,,,22.85131869,44.08489379,578.8612,4.045,-2.933,-9.422,9.57,0.757,A0,0.1,397.141,-123.165,402.727,2.22230537e-06,1.119641012e-05,-1.261692653e-05,5.982461237,0.7694265461,1.96107134e-08,-1.42195853e-08,,,Lac,1,2458963,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2392817,109442.0,210419.0,8451.0,,,,22.17253018,-3.89408627,136.7616,15.997,-45.178,-10.954,6.28,0.6,A0 V,-0.006,121.126,-62.818,-9.288,-6.84486417e-06,1.549784426e-05,-2.912416582e-05,5.80475482,-0.06796462669,7.75556445e-08,-2.190291246e-07,,,Aqr,1,2392817,,,,,,T,G_R3,HIP,G_R3,G_R3,T
310456,19897.0,27064.0,,,,,4.26774057,-14.93039305,274.71,-17.456,-59.352,-5.38,8.06,0.866,K0 III,1.086,116.292,238.605,-70.778,9.64703477e-06,-3.327117377e-05,-7.495908624e-05,1.117291867,-0.260584517,-8.46290761e-08,-2.877466157e-07,,,Eri,1,310456,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2439178,111765.0,214525.0,,,,,22.63981129,29.71199015,179.7007,12.464,-6.237,,8.35,2.077,F2,0.389,146.284,-54.411,89.067,6.3099973e-06,9.23898146e-06,-4.71971435e-06,5.927088729,0.5185720548,6.04271771e-08,-3.02378293e-08,,,Peg,1,2439178,,,,,,T,G_R3,HIP,G_R3,N,T
1273291,60941.0,108722.0,4753.0,,18 Com,,12.49084513,24.10892615,60.4946,-18.18,1.106,-28.888,5.47,1.561,F5III,0.445,-54.762,-7.076,24.71,2.619211359e-05,8.76036254e-06,-1.177218459e-05,3.270095604,0.42078014,-8.81391271e-08,5.3620393e-09,,18.0,Com,1,1273291,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1917135,92133.0,174237.0,7084.0,,,,18.77863552,52.98795784,353.8354,10.965,-4.92,-16.0,5.91,-1.834,B3V,-0.096,43.12,-208.593,282.541,1.778969255e-05,6.85406838e-06,-1.814661136e-05,4.916235277,0.9248143272,5.31598201e-08,-2.38528331e-08,,,Dra,1,1917135,,,,,,T,G_R3,HIP,G_R3,HYG,T
600403,32808.0,49448.0,,,,,6.83928289,39.7250244,274.069,0.794,-12.039,0.532,7.95,0.761,G5,0.951,-45.944,205.724,175.159,-3.34930975e-06,1.01553117e-05,-1.19552461e-05,1.790520072,0.6933324704,3.8494206e-09,-5.8366719e-08,,,Aur,1,600403,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2520999,116503.0,222016.0,,,,,23.60790884,67.84887695,148.6367,5.37,-12.938,13.937,7.25,1.389,A0,0.131,55.749,-5.743,137.666,1.433197766e-05,2.4135484e-06,9.68589699e-06,6.180536074,1.184186295,2.60344946e-08,-6.2725194e-08,,,Cep,1,2520999,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2448702,112269.0,215298.0,,,,,22.74039998,-23.76495856,370.6368,12.927,0.053,,8.48,0.635,A0 V,0.025,320.932,-109.842,-149.361,7.5576791e-06,2.196431313e-05,8.692865e-08,5.953422786,-0.414776773,6.26718645e-08,2.569513e-10,,,Aqr,1,2448702,,,,,,T,G_R3,HIP,G_R3,N,T
2083702,97474.0,345011.0,,,,,19.81175995,22.64501766,393.4113,9.065,-29.415,31.005,8.69,0.716,K0,0.881,165.831,-323.0,151.471,3.861268364e-05,-3.735375225e-05,-3.956992148e-05,5.18670662,0.3952301169,4.39483601e-08,-1.426079441e-07,,,Vul,1,2083702,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1464815,72488.0,130529.0,5521.0,,,,14.82187384,-24.25146715,321.3362,-22.596,0.073,-27.531,5.68,-1.855,K3 III + G,1.275,-216.599,-197.285,-131.986,-4.75959926e-06,4.327921811e-05,1.16688929e-05,3.880357493,-0.4232679497,-1.095484993e-07,3.53914e-10,,,Lib,1,1464815,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2549543,118159.0,224448.0,,,,,23.9679268,-0.12819088,65.9591,-43.789,-18.486,4.896,9.02,4.924,G5 V,0.653,65.957,-0.554,-0.148,4.87618592e-06,-1.404357908e-05,-5.92239779e-06,6.274788556,-0.002237352924,-2.122950626e-07,-8.9622657e-08,,,Psc,1,2549543,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1044847,48832.0,86619.0,,,,,9.96118181,-59.7143571,1230.6996,-7.258,4.292,,8.89,-1.561,B9 IV,-0.037,-534.322,315.774,-1062.736,2.99545901e-06,4.853175395e-05,1.291452932e-05,2.607831297,-1.042212141,-3.51877769e-08,2.08082032e-08,,,Car,1,1044847,,,,,,T,G_R3,HIP,G_R3,N,T
1349198,65679.0,116906.0,,,,,13.46663849,-58.1028761,102.145,-42.18,-36.17,,8.76,3.714,F7/8 IV,0.513,-50.043,-20.218,-86.721,6.27522584e-06,2.506306383e-05,-9.46397326e-06,3.525557708,-1.014086492,-2.044944105e-07,-1.753571083e-07,,,Cen,1,1349198,,,,,,T,HIP,HIP,HYG,N,T
1753381,86590.0,,,,,,17.69632592,41.78217235,590.9486,6.385,-4.307,0.535,9.08,0.222,A2,0.069,-34.996,-439.269,393.749,1.75493604e-05,-1.005611077e-05,-8.83706429e-06,4.632887287,0.7292364753,3.09553535e-08,-2.08809252e-08,,,Her,1,1753381,,,,,,T,G_R3,HIP,G_R3,G_R3,T
136624,8423.0,10975.0,521.0,,,,1.810813,37.9528691,116.2125,112.497,-26.975,34.937,5.94,0.614,K0III,0.975,81.53,41.833,71.472,4.44767881e-06,7.352016141e-05,9.99065861e-06,0.4740697343,0.6624025256,5.454008462e-07,-1.307784903e-07,,,And,1,136624,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2288612,104740.0,201983.0,,,,,21.21890485,-1.12951541,495.2995,-23.25,-3.067,22.812,7.5,-0.974,K4/5 III,1.545,369.643,-329.53,-9.764,-1.984734483e-05,-5.709780539e-05,-7.8235785e-06,5.555096293,-0.01971376283,-1.127191807e-07,-1.48692356e-08,,,Aqr,1,2288612,,,,,,T,G_R3,HIP,G_R3,G_R3,T
235628,14745.0,20171.0,,,,,3.17367003,-67.50617004,308.6114,-1.696,-8.08,2.555,7.94,0.493,A0 IV/V,0.026,79.607,87.196,-285.132,-4.98254568e-06,-9.22057304e-06,-7.03917527e-06,0.83086487,-1.178204931,-8.22244e-09,-3.91729454e-08,,,Hyi,1,235628,,,,,,T,G_R3,HIP,G_R3,G_R3,T
176614,10891.0,14576.0,,,,,2.33586784,-42.27178891,542.9178,-22.452,-31.789,59.05,9.47,0.796,G8/K0 III,0.962,328.932,230.646,-365.193,2.443410948e-05,-5.504219849e-05,-0.0001025338767,0.6115287698,-0.7377818963,-1.088503676e-07,-1.541174209e-07,,,Phe,1,176614,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1340916,65215.0,116022.0,,,,,13.36559876,-54.3777984,193.1209,-36.776,-10.751,-19.849,9.43,3.001,F5 V,0.522,-105.369,-39.362,-156.983,6.69146067e-06,3.925493296e-05,1.063802138e-05,3.499105569,-0.949071621,-1.782950792e-07,-5.21223188e-08,,,Cen,1,1340916,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1147654,53712.0,95235.0,,,,,10.99003845,-26.76849071,316.4757,-0.42,4.668,-25.4,7.56,0.058,K0 III,0.582,-272.7406,73.8434,-142.5359,1.94413369e-05,-4.59596886e-06,1.809343148e-05,2.877185335,-0.4671982981,-2.0362175e-09,2.26311026e-08,,,Hya,1,1147654,,,,,,T,G_R3,HIP,G_R3,HYG,T
1671646,83163.0,153361.0,,,,,16.99564235,-18.24833981,49.5387,-25.738,-141.5,-3.268,6.63,3.155,G0 V,0.569,-12.229,-45.43,-15.512,-2.37775425e-06,1.494763704e-05,-3.122783915e-05,4.449448757,-0.3184936123,-1.247813451e-07,-6.86011358e-07,,,Oph,1,1671646,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1967326,93785.0,177559.0,,,,,19.09940474,-19.48128724,958.483,8.511,0.34,-24.0,8.23,-1.678,B2/3 V(N),0.01,256.504,-866.439,-319.653,3.150294276e-05,3.290914151e-05,9.6746474e-06,5.000212463,-0.3400126045,4.12624924e-08,1.6483665e-09,,,Sgr,1,1967326,,,,,,T,G_R3,HIP,G_R3,HYG,T
2501578,115310.0,220123.0,,,,,23.35421332,-13.26936267,528.4853,28.969,3.732,9.905,7.17,-1.445,K3 III,1.477,507.042,-86.55,-121.303,2.43707027e-05,7.113627102e-05,6.97985925e-06,6.114118743,-0.231594068,1.404456751e-07,1.80932466e-08,,,Aqr,1,2501578,,,,,,T,G_R3,HIP,G_R3,G_R3,T
392365,24597.0,34599.0,,,,,5.27640881,-42.5143969,50.1764,14.992,92.245,30.645,8.28,4.778,G3 V,0.66,6.965,36.324,-33.908,3.62339067e-06,3.826803711e-05,-4.63892184e-06,1.381360595,-0.7420162046,7.2683267e-08,4.472163796e-07,,,Col,1,392365,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2493576,114794.0,219234.0,,,,,23.25358827,-64.63275059,244.7534,37.067,-5.486,-36.293,9.5,2.556,F2 IV/V,0.332,102.861,-20.36,-221.154,-1.282862336e-05,4.737509156e-05,3.074922023e-05,6.087775166,-1.128054301,1.79705887e-07,-2.65968785e-08,,,Tuc,1,2493576,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2031373,95920.0,,,,,,19.50754895,61.87318831,142.0615,-4.048,-160.354,-96.1,9.89,4.128,G5,0.69,25.751,-61.823,125.285,1.706153727e-05,-4.821062929e-05,-0.0001387381254,5.107064367,1.079890853,-1.96252578e-08,-7.774181293e-07,,,Dra,1,2031373,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
377892,23887.0,,,,,,5.13344999,44.3073448,61.42,196.244,22.714,19.644,9.7,5.758,,0.9,9.886,42.826,42.902,-5.476709488e-05,2.254826912e-05,1.887272126e-05,1.343934063,0.7733090487,9.514177593e-07,1.101205794e-07,,,Aur,1,377892,,,,,,T,G_R3,HIP,G_R3,G_R3,N
495863,29191.0,42667.0,,,,,6.15767263,-47.25528884,159.7061,0.311,29.352,,9.43,3.413,F3/5 V,0.477,-4.473,108.3052,-117.2854,-9.2962521e-07,1.666575624e-05,1.542523327e-05,1.612074923,-0.8247603783,1.5077705e-09,1.423025115e-07,,,Pup,1,495863,,,,,,T,G_R3,HIP,G_R3,N,T
107924,6663.0,8584.0,,,,,1.42517793,41.35243973,196.571,31.544,-3.002,-18.543,8.05,1.582,A2,0.211,137.406,53.787,129.872,-2.245418164e-05,2.349323468e-05,-1.467662419e-05,0.3731107092,0.7217362262,1.529296274e-07,-1.45541067e-08,,,And,1,107924,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2422755,110898.0,,,,,,22.46856196,46.64106058,952.312,-3.746,-5.314,-23.067,9.76,-0.134,B9,0.028,601.976,-255.171,692.395,-5.23924087e-06,-1.656246455e-05,-3.39942156e-05,5.882255759,0.8140400728,-1.81611205e-08,-2.5762999e-08,,,Lac,1,2422755,,,,,,T,G_R3,HIP,G_R3,G_R3,T
852468,40621.0,70175.0,,,,,8.29283371,-58.69747658,131.5972,-9.046,18.071,,7.0,1.404,A0 V,-0.01,-38.621,56.42,-112.441,-8.0178896e-07,1.138867584e-05,5.98989533e-06,2.171058786,-1.024464228,-4.38562455e-08,8.76106802e-08,,,Car,1,852468,,,,,,T,G_R3,HIP,G_R3,N,T
2348880,107402.0,207118.0,,,,,21.7540383,53.5101345,336.8779,9.269,3.234,-27.388,8.97,1.333,A0,0.063,166.69,-111.124,270.837,-8.99558124e-06,2.418968657e-05,-1.937793012e-05,5.695193903,0.9339280291,4.49373801e-08,1.56788744e-08,,,Cyg,1,2348880,,,,,,T,G_R3,HIP,G_R3,G_R3,T
6375,378.0,225241.0,,,,,0.07812942,14.96523678,105.6977,7.592,-42.055,-0.185,7.37,2.25,F 5 IV,0.422,102.091,2.088,27.295,5.30162496e-06,3.99974059e-06,-2.086798945e-05,0.0204542343,0.2611926549,3.68070546e-08,-2.038883934e-07,,,Peg,1,6375,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1280775,61439.0,109523.0,,,,,12.58930467,-10.61297914,263.258,30.953,-18.462,,9.64,2.538,F6 V,0.6,-255.681,-39.762,-48.485,1.035882701e-05,-3.836826073e-05,-2.315983774e-05,3.295872252,-0.1852314292,1.500643785e-07,-8.95063017e-08,,,Vir,1,1280775,,,,,,T,G_R3,HIP,G_R3,N,T
1225788,58070.0,103419.0,,,,,11.90938264,17.88057207,97.7813,-52.635,30.199,16.99,9.34,4.389,G5,0.719,-93.032,2.207,30.022,-1.15461701e-05,2.523283037e-05,1.895964991e-05,3.117869081,0.3120748544,-2.551816808e-07,1.464088834e-07,,,Leo,1,1225788,,,,,,T,G_R3,HIP,G_R3,G_R3,T
383564,24165.0,33835.0,,,,,5.18930314,-36.47931067,552.7397,7.181,-10.439,16.139,8.36,-0.353,K3 III,1.372,93.622,434.47,-328.622,-1.951906134e-05,7.6906288e-07,-3.230575441e-05,1.358556384,-0.6366840793,3.48144704e-08,-5.06097001e-08,,,Col,1,383564,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2312741,105815.0,203913.0,,,,,21.43015364,-23.82209454,204.3905,16.326,-15.391,-6.032,6.51,-0.042,K0 IIICNII,1.019,146.233,-116.518,-82.553,8.4985539e-07,2.000790716e-05,-1.146026414e-05,5.610401097,-0.415773984,7.91506815e-08,-7.46176736e-08,,,Cap,1,2312741,,,,,,T,G_R3,HIP,G_R3,G_R3,T
667223,34797.0,55444.0,,,,,7.20333642,-19.26968659,427.4561,-8.184,3.588,33.53,8.53,0.376,B9 IV/V,-0.015,-125.026,383.65,-141.067,5.33537373e-06,3.836416997e-05,-4.29836607e-06,1.885829063,-0.3363194764,-3.96771516e-08,1.73951149e-08,,,CMa,1,667223,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1451311,71687.0,129025.0,,,,,14.66307151,22.18134681,318.9487,-19.834,-8.423,,8.7,1.181,A0,0.036,-226.4252,-189.6309,120.4153,-2.346153129e-05,2.035459907e-05,-1.206058317e-05,3.83878314,0.3871375339,-9.61579454e-08,-4.08358563e-08,,,Boo,1,1451311,,,,,,T,G_R3,HIP,G_R3,N,T
84805,5182.0,6498.0,,,,,1.10432363,22.55177575,87.6441,31.648,23.015,23.547,8.73,4.016,F8,0.5,77.583,23.077,33.613,1.38881302e-05,1.815990633e-05,1.826728878e-05,0.2891112499,0.3936027386,1.534338336e-07,1.115798686e-07,,,Psc,1,84805,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2347203,107322.0,207067.0,,,,,21.73814606,60.91269694,93.8252,-1.413,-40.177,6.6,7.38,2.518,G5,0.731,37.846,-25.458,81.992,1.561545361e-05,-1.127822532e-05,-2.9862548e-06,5.691033324,1.063127117,-6.8504173e-09,-1.947835924e-07,,,Cep,1,2347203,,,,,,T,G_R3,HIP,G_R3,G_R3,T
356950,22804.0,,,,,,4.90570551,-57.55067869,1114.7288,-1.593,-4.867,-2.598,9.21,-1.026,K5,1.651,169.016,573.734,-940.682,1.58312412e-06,-2.509272184e-05,-1.187138552e-05,1.284310698,-1.004448829,-7.7230819e-09,-2.35958818e-08,,,Dor,1,356950,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2219018,102034.0,197119.0,,,,,20.67678505,31.35795984,284.1579,12.482,-15.533,9.973,7.92,0.652,A2,0.097,156.465,-185.468,147.871,2.593848647e-05,-4.0805331e-06,-1.296566382e-05,5.413169662,0.5472996453,6.05144436e-08,-7.5306109e-08,,,Cyg,1,2219018,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2175404,100493.0,,,,,,20.37828787,10.53707247,3227.889,-4.074,-4.093,,11.73,-0.815,K7,1.737,1850.6854,-2577.9424,590.2873,-4.495949778e-05,-4.669500271e-05,-6.297111406e-05,5.335023283,0.1839066079,-1.97513093e-08,-1.98434239e-08,,,Del,1,2175404,,,,,,T,G_R3,HIP,G_R3,N,HYG
2509868,115810.0,221071.0,,,,,23.46195805,74.1194184,111.5918,61.62,21.152,,7.23,1.992,F0,0.344,30.233,-4.287,107.333,-6.21693251e-06,3.455158165e-05,3.13147678e-06,6.142326247,1.293627889,2.9874219e-07,1.025477897e-07,,,Cep,1,2509868,,,,,,T,G_R3,HIP,G_R3,N,HYG
399852,24989.0,34929.0,,,,,5.35090289,4.47805855,350.3561,1.109,-0.185,,8.4,0.677,B8 V,-0.015,59.07,344.255,27.355,-1.85209159e-06,3.4260115e-07,-3.1294314e-07,1.400863099,0.07815686571,5.3765837e-09,-8.969053e-10,,,Ori,1,399852,,,,,,T,G_R3,HIP,G_R3,N,T
2272100,104059.0,,,Gl 817,,,21.08149439,-16.9588621,18.3091,-916.063,-2039.791,-10.891,11.45,10.137,M3,1.443,12.645,-12.117,-5.34,-0.0001020818477,-1.480036968e-05,-0.0001699363065,5.519122319,-0.2959879807,-4.441198747e-06,-9.889185823e-06,,,Cap,1,2272100,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
1293838,62259.0,233978.0,,,,,12.7585175,53.38989692,194.04,-41.158,-14.28,-74.138,9.54,3.101,K5,0.955,-113.445,-22.829,155.758,2.611847991e-05,4.474984633e-05,-6.887305805e-05,3.340172067,0.9318294875,-1.995396146e-07,-6.92313936e-08,,,UMa,1,1293838,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2543839,117827.0,223914.0,,,,,23.89709383,-70.67911892,155.9554,65.095,-6.341,17.954,8.12,2.155,F5 IV/V,0.47,51.58,-1.39,-147.172,2.87580428e-06,4.915661754e-05,-1.891362886e-05,6.256244528,-1.233583336,3.155894654e-07,-3.07420355e-08,,,Tuc,1,2543839,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1697947,84295.0,,,,,,17.2332009,-16.6820759,,4.03,1.91,,11.75,,,,,,,,,,4.51164144,-0.2911571502,1.95379913e-08,9.2599413e-09,,,Oph,1,1697947,,,,,,T,N,HIP,HYG,N,N
1085336,50690.0,89838.0,,,,,10.35171231,-43.86541773,373.686,-18.916,13.045,27.385,9.06,1.197,F3 IV/V,0.434,-244.719,112.684,-258.952,-1.888294816e-05,4.642194448e-05,-2.36855004e-06,2.710071942,-0.7655959663,-9.17073558e-08,6.32439446e-08,,,Vel,1,1085336,,,,,,T,G_R3,HIP,G_R3,G_R3,T
987923,46166.0,81588.0,,,,,9.41511555,-48.4853721,238.8929,-22.225,7.392,22.99,8.46,1.569,AP SRCREU,0.226,-123.447,99.159,-178.88,-1.02780345e-06,3.38408121e-05,-1.193070154e-05,2.464871484,-0.8462293812,-1.077498405e-07,3.58374273e-08,,,Vel,1,987923,,,,,,T,G_R3,HIP,G_R3,G_R3,T
804930,39029.0,65585.0,,,,,7.98546779,-8.54661707,384.9665,-1.792,2.44,5.884,8.75,0.823,G6 III,0.62,-189.09,330.41,-57.211,-3.886222e-07,7.41347981e-06,3.60907301e-06,2.090590576,-0.1491666076,-8.6878612e-09,1.18294538e-08,,,Mon,1,804930,,,,,,T,G_R3,HIP,G_R3,G_R3,T
12664,765.0,496.0,25.0,Gl 9.1,Eps Phe,,0.15684383,-45.74742469,44.2319,120.393,-179.597,-9.2,3.88,0.651,K0 III,1.013,30.84,1.267,-31.682,-3.518155869e-05,2.439320188e-05,-2.013574341e-05,0.04106161863,-0.7984431842,5.836817344e-07,-8.707108259e-07,Eps,,Phe,1,12664,,,,,,T,G_R3,HIP,G_R3,HYG,T
1039614,48598.0,86005.0,,,,,9.91085981,-43.32114686,767.0997,-9.181,2.116,29.493,7.18,-2.244,K2 IIIP,1.255,-476.669,290.242,-526.297,-5.59615968e-06,4.338353249e-05,-1.496911353e-05,2.594657028,-0.7560966476,-4.4510744e-08,1.02586575e-08,,,Vel,1,1039614,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2369584,108346.0,208483.0,,,,,21.95060762,-26.47943419,147.2871,-10.766,-64.281,21.816,7.64,1.799,F3/5 V,0.48,113.311,-67.389,-65.672,-4.35563671e-06,-6.35397297e-06,-5.1032231e-05,5.74665563,-0.4621533102,-5.21950408e-08,-3.11643082e-07,,,PsA,1,2369584,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2246260,103025.0,,,,,,20.87251429,15.10632165,68.8213,-32.055,17.92,-29.18,8.72,4.531,G5,0.652,45.388,-48.524,17.936,-2.855657287e-05,1.487298067e-05,-2.0044724e-06,5.464411457,0.2636550504,-1.554070253e-07,8.68786116e-08,,,Del,1,2246260,,,,,,T,G_R3,HIP,G_R3,G_R3,T
392421,24601.0,34504.0,,,,,5.27702241,-30.36695071,112.2225,21.778,25.137,19.478,8.91,3.66,F6/7 V,0.521,18.218,95.097,-56.733,-7.10258205e-06,2.589962425e-05,1.72936879e-06,1.381521235,-0.5300032731,1.055827234e-07,1.218676149e-07,,,Col,1,392421,,,,,,T,G_R3,HIP,G_R3,G_R3,T
58975,3570.0,,,,,,0.76037043,18.44517943,226.1822,-25.907,-22.424,-8.909,9.49,2.718,F5,0.402,210.325,42.43,71.563,4.77187154e-06,-2.801761524e-05,-2.620745394e-05,0.1990645128,0.3219291118,-1.256006802e-07,-1.087146197e-07,,,Psc,1,58975,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2437123,111649.0,214298.0,8608.0,,,,22.61801364,12.57681426,233.16,-12.251,-32.156,-15.897,6.3,-0.538,K5,1.431,212.833,-80.549,50.77,-1.233977754e-05,-1.013690328e-05,-3.90156235e-05,5.921382117,0.219506818,-5.9394524e-08,-1.558966871e-07,,,Peg,1,2437123,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1183009,55612.0,99081.0,,,,,11.39338187,-50.38422243,367.2332,-34.799,2.418,-41.151,8.61,0.785,K0 III,1.006,-231.214,37.032,-282.894,3.302061472e-05,5.74547242e-05,3.516417296e-05,2.982780395,-0.8793705715,-1.687103127e-07,1.17227948e-08,,,Cen,1,1183009,,,,,,T,G_R3,HIP,G_R3,G_R3,T
327649,21049.0,28623.0,,,,,4.51249753,0.1128587,183.7897,-13.912,1.485,9.535,8.35,2.028,A1 V,0.152,69.777,170.028,0.362,1.516853808e-05,4.31268373e-06,1.34279197e-06,1.181369089,0.001969755902,-6.74472792e-08,7.1994832e-09,,,Eri,1,327649,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2145193,99429.0,191347.0,,,,,20.18176228,-38.18257483,179.8558,32.241,-80.106,,10.07,3.795,G3/5 (V),0.752,76.431,-118.933,-111.181,3.06807e-07,5.152209951e-05,-5.490413534e-05,5.283573004,-0.6664116469,1.563087787e-07,-3.883648469e-07,,,Sgr,1,2145193,,,,,,T,G_R3,HIP,G_R3,N,T
412581,25609.0,35880.0,,,,,5.47112259,12.25212634,305.6806,-6.619,-5.14,-17.018,9.1,1.674,A0,0.094,41.228,295.859,64.87,7.59142787e-06,-1.65982587e-05,-1.11370941e-05,1.432336543,0.2138399448,-3.20898175e-08,-2.49194232e-08,,,Ori,1,412581,,,,,,T,G_R3,HIP,G_R3,G_R3,T
371053,23555.0,32820.0,1651.0,,,,5.06498684,-41.74494883,31.6251,22.005,158.65,30.618,6.3,3.8,F6 V,0.528,5.718,22.893,-21.057,6.31408806e-06,3.919663963e-05,-2.6999016e-06,1.326010452,-0.7285868023,1.066832504e-07,7.691569042e-07,,,Cae,1,371053,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1834762,89407.0,,,,,,18.24539018,-69.74117522,830.2785,10.974,-5.451,20.274,9.09,-0.506,K5,1.471,18.457,-286.9,-778.916,4.32188794e-05,1.621372726e-05,-2.704912781e-05,4.776631974,-1.21721313,5.32034533e-08,-2.64271937e-08,,,Pav,1,1834762,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1112610,51988.0,,,,,,10.62197665,49.90746567,136.8673,59.354,-31.136,-40.194,10.0,4.319,F8,0.569,-82.472,31.115,104.704,-3.92099346e-06,-4.061408797e-05,-4.475189171e-05,2.780826981,0.8710495963,2.87756312e-07,-1.509515876e-07,,,UMa,1,1112610,,,,,,T,G_R3,HIP,G_R3,G_R3,T
211568,13088.0,17244.0,,,,,2.80407766,55.77337169,247.2543,-7.375,-11.72,3.701,7.57,0.604,K0,0.986,103.252,93.168,204.435,1.612679861e-05,2.64467634e-06,-4.77289423e-06,0.7341058139,0.9734289698,-3.57550089e-08,-5.68201634e-08,,,Per,1,211568,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2049774,96498.0,184376.0,,,,,19.61809505,-54.74148346,509.6328,13.453,-21.367,-18.696,8.02,-0.516,K2/3 III,1.429,120.931,-268.19,-416.144,8.04345685e-06,6.302122587e-05,-1.486173108e-05,5.136005268,-0.9554191227,6.52219844e-08,-1.035901391e-07,,,Tel,1,2049774,,,,,,T,G_R3,HIP,G_R3,G_R3,T
641574,34083.0,52737.0,,,,,7.06765027,36.31350809,182.2175,23.234,-11.293,-33.518,6.7,0.397,G5,0.84,-40.508,141.13,107.91,-1.373881746e-05,-2.653266936e-05,-2.83387399e-05,1.850306512,0.6337902784,1.126416105e-07,-5.47500089e-08,,,Aur,1,641574,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1049936,49056.0,,,,,,10.01012538,35.81131024,262.167,-16.04,17.43,29.582,10.07,2.977,G5,0.75,-184.402,105.814,153.399,1.1045052e-07,2.344210018e-05,3.566733644e-05,2.620644693,0.6250252724,-7.77641144e-08,8.45030245e-08,,,LMi,1,1049936,,,,,,T,G_R3,HIP,G_R3,G_R3,T
